"wd_id","status","variable","value_old","value_new"
"Q3433802","MODvalue","name_en","St. Joseph River","St. Joseph"
"Q3433802","MODvalue","name_nl","St. Joseph River","St. Joseph"
"Q1138574","MODvalue","name_de","St. Joseph River","St. Joseph"
"Q1138574","MODvalue","name_en","St. Joseph River","St. Joseph"
"Q1146724","MODvalue","name_de","Cuyahoga River","Cuyahoga"
"Q1146724","MODvalue","name_en","Cuyahoga River","Cuyahoga"
"Q1146724","MODvalue","name_nl","Cuyahoga River","Cuyahoga"
"Q1146724","MODvalue","name_pl","Cuyahoga River","Cuyahoga"
"Q1146724","MODvalue","name_sv","Cuyahoga River","Cuyahoga"
"Q4920789","MODvalue","name_en","Black Fork Mohican River","Black Fork Mohican"
"Q674618","MODvalue","name_de","Sandusky River","Sandusky"
"Q674618","MODvalue","name_en","Sandusky River","Sandusky"
"Q674618","MODvalue","name_hu","Sandusky River","Sandusky"
"Q674618","MODvalue","name_nl","Sandusky River","Sandusky"
"Q674618","MODvalue","name_pl","Sandusky River","Sandusky"
"Q7808710","MODvalue","name_en","Tioga River","Tioga"
"Q5141388","MODvalue","name_en","Cohocton River","Cohocton"
"Q1422687","MODvalue","name_de","Genesee River","Genesee"
"Q1422687","MODvalue","name_en","Genesee River","Genesee"
"Q1422687","MODvalue","name_nl","Genesee River","Genesee"
"Q1422687","MODvalue","name_sv","Genesee River","Genesee"
"Q7299385","MODvalue","name_en","Raystown Branch Juniata River","Raystown Branch Juniata"
"Q605122","MODvalue","name_de","Schuylkill River","Schuylkill"
"Q605122","MODvalue","name_en","Schuylkill River","Schuylkill"
"Q605122","MODvalue","name_ja","英：Schuylkill River","英：Schuylkill"
"Q605122","MODvalue","name_nl","Schuylkill River","Schuylkill"
"Q1631368","MODvalue","name_de","Housatonic River","Housatonic"
"Q1631368","MODvalue","name_en","Housatonic River","Housatonic"
"Q1631368","MODvalue","name_nl","Housatonic River","Housatonic"
"Q1631368","NEWvalue","name_zh","","豪萨托尼河"
"Q880926","MODvalue","name_de","Blackstone River","Blackstone"
"Q880926","MODvalue","name_en","Blackstone River","Blackstone"
"Q880926","MODvalue","name_fr","Blackstone River","Blackstone"
"Q880926","MODvalue","name_nl","Blackstone River","Blackstone"
"Q2210898","MODvalue","name_de","Saco River","Saco"
"Q2210898","MODvalue","name_en","Saco River","Saco"
"Q2210898","MODvalue","name_fr","Saco River","Saco"
"Q2210898","MODvalue","name_nl","Saco River","Saco"
"Q514154","MODvalue","name_de","Androscoggin River","Androscoggin"
"Q514154","MODvalue","name_en","Androscoggin River","Androscoggin"
"Q514154","MODvalue","name_fr","Androscoggin River","Androscoggin"
"Q514154","MODvalue","name_nl","Androscoggin River","Androscoggin"
"Q945954","MODvalue","name_de","Penobscot River","Penobscot"
"Q945954","MODvalue","name_en","Penobscot River","Penobscot"
"Q945954","MODvalue","name_nl","Penobscot River","Penobscot"
"Q6789623","MODvalue","name_en","Mattawamkeag River","Mattawamkeag"
"Q14715290","MODvalue","name_en","Moose River","Moose"
"Q14715290","MODvalue","name_en","Moose River","Moose"
"Q3433767","MODvalue","name_en","Nicolet River","Nicolet"
"Q2038996","MODvalue","name_en","Yamaska River","Yamaska"
"Q1164787","MODvalue","name_de","Winooski River","Winooski"
"Q1164787","MODvalue","name_en","Winooski River","Winooski"
"Q6482141","MODvalue","name_de","Lamoille River","Lamoille"
"Q6482141","MODvalue","name_en","Lamoille River","Lamoille"
"Q1894790","MODvalue","name_de","Margaree River","Margaree"
"Q1894790","MODvalue","name_en","Margaree River","Margaree"
"Q1894790","MODvalue","name_fr","Margaree River","Margaree"
"Q1894790","MODvalue","name_nl","Margaree River","Margaree"
"Q1894790","MODvalue","name_sv","Margaree River","Margaree"
"Q6460763","MODvalue","name_de","LaHave River","LaHave"
"Q6460763","MODvalue","name_en","LaHave River","LaHave"
"Q6460763","MODvalue","name_fr","Fleuve La Hève","fleuve La Hève"
"Q6460763","MODvalue","name_nl","LaHave River","LaHave"
"Q6460763","MODvalue","name_sv","LaHave River","LaHave"
"Q3433623","MODvalue","name_de","Annapolis River","Annapolis"
"Q3433623","MODvalue","name_en","Annapolis River","Annapolis"
"Q3433623","MODvalue","name_sv","Annapolis River","Annapolis"
"Q126922","MODvalue","name_en","Petitcodiac River","Petitcodiac"
"Q126922","MODvalue","name_nl","Petitcodiac River","Petitcodiac"
"Q126922","MODvalue","name_sv","Petitcodiac River","Petitcodiac"
"Q3433710","MODvalue","name_de","Kennebecasis River","Kennebecasis"
"Q3433710","MODvalue","name_en","Kennebecasis River","Kennebecasis"
"Q3433710","MODvalue","name_sv","Kennebecasis River","Kennebecasis"
"Q5327920","MODvalue","name_en","East Branch Penobscot River","East Branch Penobscot"
"Q1814459","MODvalue","name_en","Restigouche River","Restigouche"
"Q1814459","MODvalue","name_sv","Restigouche River","Restigouche"
"Q1323214","MODvalue","name_de","Tobique River","Tobique"
"Q1323214","MODvalue","name_en","Tobique River","Tobique"
"Q676140","MODvalue","name_de","Nepisiguit River","Nepisiguit"
"Q676140","MODvalue","name_en","Nepisiguit River","Nepisiguit"
"Q3433776","MODvalue","name_en","Patapédia River","Patapédia"
"Q3433668","MODvalue","name_en","Cascapédia River","Cascapédia"
"Q3433668","MODvalue","name_sv","Cascapédia River","Cascapédia"
"Q2909926","MODvalue","name_en","Bonaventure River","Bonaventure"
"Q15842609","MODvalue","name_en","York river","York"
"Q15842579","MODvalue","name_en","Jupiter river","Jupiter"
"Q7703132","MODvalue","name_en","Terra Nova River","Terra Nova"
"Q7703132","MODvalue","name_sv","Terra Nova River","Terra Nova"
"Q994493","MODvalue","name_de","Victoria River","Victoria"
"Q994493","MODvalue","name_en","Victoria River","Victoria"
"Q994493","MODvalue","name_fr","Victoria River","Victoria"
"Q994493","MODvalue","name_nl","Victoria River","Victoria"
"Q994493","MODvalue","name_sv","Victoria River","Victoria"
"Q22385729","MODvalue","name_en","Alexis River","Alexis"
"Q22385729","MODvalue","name_nl","Alexis River","Alexis"
"Q22385729","MODvalue","name_sv","Alexis River","Alexis"
"Q860143","MODvalue","name_en","Little Mecatina River","Little Mecatina"
"Q860139","MODvalue","name_en","Romaine River","Romaine"
"Q2155692","MODvalue","name_en","Magpie River","Magpie"
"Q2155745","MODvalue","name_en","Saint-Jean River","Saint-Jean"
"Q1229773","MODvalue","name_en","Saint-Augustin River","Saint-Augustin"
"Q1276816","MODvalue","name_de","Eagle River","Eagle"
"Q1276816","MODvalue","name_en","Eagle River","Eagle"
"Q1276816","MODvalue","name_de","Eagle River","Eagle"
"Q1276816","MODvalue","name_en","Eagle River","Eagle"
"Q813500","MODvalue","name_de","Beaver River","Beaver"
"Q813500","MODvalue","name_en","Beaver River","Beaver"
"Q813500","MODvalue","name_nl","Beaver River","Beaver"
"Q15391847","MODvalue","name_de","Kaipokok River","Kaipokok"
"Q15391863","MODvalue","name_de","Kanairiktok River","Kanairiktok"
"Q7056518","MODvalue","name_en","North River","North"
"Q2155693","MODvalue","name_en","Marralik River","Marralik"
"Q1690616","MODvalue","name_en","Qurlutuq River","Qurlutuq"
"Q15842573","MODvalue","name_en","Falcoz River","Falcoz"
"Q15842574","MODvalue","name_en","Ford River","Ford"
"Q15842581","MODvalue","name_en","Koroc River","Koroc"
"Q15842577","MODvalue","name_en","Goodwood River","Goodwood"
"Q15842603","MODvalue","name_en","Swampy Bay River","Swampy Bay"
"Q2155753","MODvalue","name_en","Wheeler River","Wheeler"
"Q15842617","NEWvalue","name_ar","","نهر الشيف"
"Q15842617","NEWvalue","name_bn","","শেফের নদী"
"Q15842617","NEWvalue","name_en","","Rivière du Chef"
"Q15842617","NEWvalue","name_it","","rivière du Chef"
"Q15842617","NEWvalue","name_zh","","厨师的河"
"Q15842591","MODvalue","name_en","Ouasiemsca river","Ouasiemsca"
"Q771286","MODvalue","name_en","Mistassibi River","Mistassibi"
"Q1376163","MODvalue","name_en","Mistassini River","Mistassini"
"Q2155749","MODvalue","name_en","Temiscanie River","Temiscanie"
"Q1968809","MODvalue","name_en","Eastmain River","Eastmain"
"Q1968809","MODvalue","name_nl","Eastmain River","Eastmain"
"Q1521554","MODvalue","name_en","Pons River","Pons"
"Q2155674","MODvalue","name_en","False River","False"
"Q20054135","MODvalue","name_en","Aigneau River","Aigneau"
"Q20054135","MODvalue","name_nl","Aigneau River","Aigneau"
"Q20054135","NEWvalue","name_sv","","Rivière Aigneau"
"Q15842570","MODvalue","name_en","Delay River","Delay"
"Q31308","MODvalue","name_en","Sakami River","Sakami"
"Q20671938","MODvalue","name_en","Lefroy River","Lefroy"
"Q20671938","MODvalue","name_nl","Lefroy River","Lefroy"
"Q20011158","MODvalue","name_en","Buet River","Buet"
"Q20011158","MODvalue","name_nl","Buet River","Buet"
"Q7908009","MODvalue","name_en","Vachon River","Vachon"
"Q19847205","MODvalue","name_en","Chukotat River","Chukotat"
"Q19847205","MODvalue","name_nl","Chukotat River","Chukotat"
"Q19934983","MODvalue","name_en","Qikirtaluup Kuunga River","Qikirtaluup Kuunga"
"Q19955893","MODvalue","name_en","Coats River","Coats"
"Q19955893","MODvalue","name_nl","Coats River","Coats"
"Q20669533","MODvalue","name_en","Denys River","Denys"
"Q20669533","MODvalue","name_nl","Denys River","Denys"
"Q19952102","MODvalue","name_en","Chauvreulx River","Chauvreulx"
"Q19952102","MODvalue","name_nl","Chauvreulx River","Chauvreulx"
"Q15842606","MODvalue","name_en","Vauquelin River","Vauquelin"
"Q7359388","MODvalue","name_en","Roggan River","Roggan"
"Q1603754","MODvalue","name_en","Opawica river","Opawica"
"Q1603754","MODvalue","name_nl","Opawica River","Opawica"
"Q20645849","MODvalue","name_en","Maicasagi River","Maicasagi"
"Q20645849","MODvalue","name_nl","Maicasagi River","Maicasagi"
"Q22440718","MODvalue","name_en","Wetetnagami River","Wetetnagami"
"Q15842566","MODvalue","name_en","Conn River","Conn"
"Q15867664","MODvalue","name_en","Jolicoeur River","Jolicoeur"
"Q1412295","MODvalue","name_en","Pontax River","Pontax"
"Q22457456","MODvalue","name_en","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_nl","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_sv","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_en","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_nl","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_sv","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_en","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_nl","Ashuanipi River","Ashuanipi"
"Q22457456","MODvalue","name_sv","Ashuanipi River","Ashuanipi"
"Q779746","MODvalue","name_en","Opinaca River","Opinaca"
"Q2155737","MODvalue","name_en","Sainte-Marguerite river","Sainte-Marguerite"
"Q2155677","MODvalue","name_en","Hart Jaune river","Hart Jaune"
"Q2155747","MODvalue","name_en","Toulnustouc River","Toulnustouc"
"Q601290","MODvalue","name_en","Betsiamites River","Betsiamites"
"Q601290","MODvalue","name_fr","Betsiamites","rivière Betsiamites"
"Q15842594","MODvalue","name_en","Portneuf River","Portneuf"
"Q2155664","MODvalue","name_en","Batiscan River","Batiscan"
"Q1628265","MODvalue","name_en","Jacques-Cartier River","Jacques-Cartier"
"Q968475","MODvalue","name_de","Black River","Black"
"Q968475","MODvalue","name_en","Black River","Black"
"Q968475","MODvalue","name_nl","Black River","Black"
"Q3930308","MODvalue","name_de","Raquette River","Raquette"
"Q3930308","MODvalue","name_en","Raquette River","Raquette"
"Q3930308","MODvalue","name_fr","Raquette River","rivière Raquette"
"Q3930308","MODvalue","name_nl","Raquette River","Raquette"
"Q1570842","MODvalue","name_en","L'Assomption River","L'Assomption"
"Q2155741","MODvalue","name_en","Rouge River","Rouge"
"Q15842564","NEWvalue","name_ar","","نهر بازين"
"Q15842564","MODvalue","name_en","Bazin River","Bazin"
"Q15842564","NEWvalue","name_it","","rivière Bazin"
"Q15842564","NEWvalue","name_nl","","rivière Bazin"
"Q391411","MODvalue","name_en","Gatineau River","Gatineau"
"Q391411","MODvalue","name_nl","Gatineau River","Gatineau"
"Q391411","MODvalue","name_sv","Rivière Gatineau","Gatineaufloden"
"Q60974","MODvalue","name_de","Ottawa River","Ottawa"
"Q60974","MODvalue","name_en","Ottawa River","Ottawa"
"Q60974","MODvalue","name_it","Ottawa River","Ottawa"
"Q776238","MODvalue","name_en","Coulonge River","Coulonge"
"Q1594722","MODvalue","name_de","Madawaska River","Madawaska"
"Q1594722","MODvalue","name_en","Madawaska River","Madawaska"
"Q1594722","MODvalue","name_nl","Madawaska River","Madawaska"
"Q1594722","MODvalue","name_sv","Madawaska River","Madawaska"
"Q1884310","MODvalue","name_de","Magnetawan River","Magnetawan"
"Q1884310","MODvalue","name_en","Magnetawan River","Magnetawan"
"Q1884310","MODvalue","name_fr","Magnetawan River","Magnetawan"
"Q1884310","MODvalue","name_nl","Magnetawan River","Magnetawan"
"Q1884310","MODvalue","name_sv","Magnetawan River","Magnetawan"
"Q5617744","MODvalue","name_de","Gull River","Gull"
"Q5617744","MODvalue","name_en","Gull River","Gull"
"Q1379758","MODvalue","name_de","Moira River","Moira"
"Q1379758","MODvalue","name_en","Moira River","Moira"
"Q1379758","MODvalue","name_fr","Moira River","Moira"
"Q1379758","MODvalue","name_nl","Moira River","Moira"
"Q1379758","MODvalue","name_sv","Moira River","Moira"
"Q1400280","MODvalue","name_de","Saugeen River","Saugeen"
"Q1400280","MODvalue","name_en","Saugeen River","Saugeen"
"Q1400280","MODvalue","name_fr","Saugeen River","Saugeen"
"Q1400280","MODvalue","name_nl","Saugeen River","Saugeen"
"Q1400280","MODvalue","name_sv","Saugeen River","Saugeen"
"Q6737173","MODvalue","name_en","Maitland River","Maitland"
"Q2408930","MODvalue","name_de","Thames River","Thames"
"Q2408930","MODvalue","name_en","Thames River","Thames"
"Q2408930","MODvalue","name_nl","Thames River","Thames"
"Q2408930","MODvalue","name_sv","Thames River","Thames"
"Q1955484","MODvalue","name_de","Musselshell River","Musselshell"
"Q1955484","MODvalue","name_en","Musselshell River","Musselshell"
"Q1955484","MODvalue","name_nl","Musselshell River","Musselshell"
"Q1147392","MODvalue","name_de","Fox River","Fox"
"Q1147392","MODvalue","name_en","Fox River","Fox"
"Q1147392","MODvalue","name_fr","Fox River","Fox"
"Q1147392","MODvalue","name_nl","Fox River","Fox"
"Q941928","MODvalue","name_de","Wolf River","Wolf"
"Q941928","MODvalue","name_en","Wolf River","Wolf"
"Q941928","MODvalue","name_nl","Wolf River","Wolf"
"Q7171400","MODvalue","name_de","Peshtigo River","Peshtigo"
"Q7171400","MODvalue","name_en","Peshtigo River","Peshtigo"
"Q4978769","MODvalue","name_de","Brule River","Brule"
"Q4978769","MODvalue","name_en","Brule River","Brule"
"Q3311500","MODvalue","name_en","Michigamme River","Michigamme"
"Q2278535","MODvalue","name_de","Sheyenne River","Sheyenne"
"Q2278535","MODvalue","name_en","Sheyenne River","Sheyenne"
"Q2278535","MODvalue","name_fr","Sheyenne River","Sheyenne"
"Q2278535","MODvalue","name_nl","Sheyenne River","Sheyenne"
"Q1861254","MODvalue","name_de","Yakima River","Yakima"
"Q1861254","MODvalue","name_en","Yakima River","Yakima"
"Q1861254","MODvalue","name_nl","Yakima River","Yakima"
"Q1138229","MODvalue","name_de","Cowlitz River","Cowlitz"
"Q1138229","MODvalue","name_en","Cowlitz River","Cowlitz"
"Q1138229","MODvalue","name_fr","Cowlitz River","Cowlitz"
"Q1138229","MODvalue","name_nl","Cowlitz River","Cowlitz"
"Q3567786","MODvalue","name_en","White River","White"
"Q3567786","MODvalue","name_fr","White River","White"
"Q259157","MODvalue","name_de","Chehalis River","Chehalis"
"Q259157","MODvalue","name_en","Chehalis River","Chehalis"
"Q259157","MODvalue","name_nl","Chehalis River","Chehalis"
"Q2196805","MODvalue","name_en","Saint Joe River","Saint Joe"
"Q2196805","MODvalue","name_nl","Saint Joe River","Saint Joe"
"Q305408","MODvalue","name_de","Skagit River","Skagit"
"Q305408","MODvalue","name_en","Skagit River","Skagit"
"Q305408","MODvalue","name_nl","Skagit River","Skagit"
"Q304833","MODvalue","name_de","Similkameen River","Similkameen"
"Q304833","MODvalue","name_en","Similkameen River","Similkameen"
"Q304833","MODvalue","name_sv","Similkameen River","Similkameen"
"Q270484","MODvalue","name_de","Kettle River","Kettle"
"Q270484","MODvalue","name_en","Kettle River","Kettle"
"Q270484","MODvalue","name_nl","Kettle River","Kettle"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q13948373","MODvalue","name_en","Highwood River","Highwood"
"Q13948373","MODvalue","name_sv","Highwood River","Highwood"
"Q5364109","MODvalue","name_en","Elk River","Elk"
"Q5364109","MODvalue","name_pl","Elk River","Elk"
